cell_id,centroid_x,centroid_y,area_pixels,area_microns_sq,perimeter_microns,equivalent_diameter_microns,major_axis_microns,minor_axis_microns,aspect_ratio,eccentricity,solidity,circularity,roundness,mean_green_intensity,max_green_intensity,min_green_intensity,green_intensity_std,mean_chlorophyll_intensity,max_chlorophyll_intensity,chlorophyll_intensity_std,chlorophyll_density,mean_red,mean_green,mean_blue,std_red,std_green,std_blue,color_variation,high_chlorophyll,biomass_estimate,cell_type,health_status,size_category,chlorophyll_category,cluster_id,timestamp,image_path
43,699.329268292683,162.4878048780488,82.0,20.5,23.65990257669732,5.108953969950291,9.112530394382095,3.7096244963964202,2.4564562810155395,0.9133878311004715,0.6721311475409836,1.8407627291216158,1.257320484524309,0.5197750058851648,0.5666960673303671,0.4536173549693079,0.02248062047184955,0.08298293346524856,0.08298293346524856,0.0,0.004047947973914564,0.4947393591582975,0.49866092778574844,0.47513151602104253,0.004879220796741824,0.004879220796741824,0.004879220796741824,0.00996754878625768,False,5.195041557007016,small_low,moderate,small,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
44,667.2236842105264,162.66447368421052,76.0,19.0,19.106601717798213,4.918490759365935,6.473749663797644,4.420565157919361,1.464461993553028,0.7305636309508886,0.7755102040816326,2.616113337108211,2.308936068228356,0.5341146199553419,0.588839296310069,0.4456526276442012,0.030966714967120328,0.13335661897275045,0.13487451479387758,0.0074536101544762385,0.007018769419618444,0.5082043343653251,0.5197626418988648,0.4924148606811145,0.00590561727651913,0.006247386858521019,0.006046406074126812,0.01197028915165979,False,6.078564982361271,small_medium,healthy,small,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
45,622.8884892086331,162.29136690647482,139.0,34.75,40.66295090390226,6.651697090182843,10.712395670553564,8.407146689598159,1.2742011131800044,0.6197421871828187,0.594017094017094,1.0563963208917322,1.5422390957403238,0.5774050441031111,0.8876097506489664,0.366167857130404,0.1062834342134401,0.13556081635122255,0.1411581342291251,0.009503040199974343,0.0039010306863661165,0.5412611087600507,0.5527436874030188,0.5254337706305543,0.022325268776880878,0.02235427129757078,0.02232783562914294,0.04137691733269299,False,10.301205138413977,medium_medium,stressed,medium,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
46,665.4485294117648,167.47794117647058,68.0,17.0,16.399494936611664,4.652426491681278,6.387200546526746,3.5114052395448603,1.818987018244194,0.8353249382380167,0.8831168831168831,3.1772971308805897,2.1222567642346193,0.527194157953877,0.6244831189908983,0.4371419033885915,0.04779347585364472,0.11178119238346118,0.13498566639616394,0.02458209558107675,0.006575364257850658,0.5138985005767013,0.5222029988465975,0.496482122260669,0.010998375114717504,0.009406243433321294,0.010046361217727335,0.0198690494501744,False,5.295806016121926,small_medium,healthy,small,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
47,683.9444444444445,172.43333333333334,45.0,11.25,13.985281374238571,3.7846987830302403,5.598015580894719,2.8766405862103794,1.9460253768683062,0.8578693184224893,0.8035714285714286,2.891212153321383,1.8283293314993083,0.5054732529022862,0.5495969632785183,0.4772263970385393,0.011621397774105176,0.13472984924209916,0.13497460714958173,0.0008006266218928916,0.011975986599297703,0.49864923747276685,0.5104139433551199,0.4829629629629629,0.002608562884025406,0.002608562884025406,0.002608562884025406,0.0052450077263345935,False,3.5669594601824484,small_medium,healthy,small,medium,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
48,640.5357142857143,172.75510204081633,98.0,24.5,23.038582233137674,5.585191925620057,7.707030353169547,4.988685290525923,1.5449020943065037,0.7622436519385508,0.784,2.3201947539227294,2.1006904230690284,0.5422038464136366,0.7720041795755068,0.37676830383696075,0.06319896739163841,0.0997928880333994,0.13566658421533362,0.023600953259347343,0.004073179103404058,0.5364945978391356,0.5428971588635455,0.5181272509003602,0.0142901971684975,0.01291029488055978,0.013495068149245629,0.025474225974540094,False,7.018379187146202,small_medium,moderate,small,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
49,631.8156342182891,171.74926253687315,339.0,84.75,49.49137802864845,10.387831891992912,15.81287601099918,8.265627388193932,1.9130884164443742,0.8525074985681351,0.7167019027484144,1.7392037751761797,1.7261879696950169,0.5365604671673703,0.8888480037106093,0.23032480520808052,0.09886037390838802,0.13039866625372448,0.13580204385645486,0.015373271137517136,0.0015386273304274275,0.535473422407311,0.546844814622014,0.5201804615651571,0.02082305382873486,0.020515451485032622,0.02119176287313867,0.039020479855459554,False,25.096012018787846,large_medium,moderate,large,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
50,254.41573033707866,174.6573033707865,89.0,22.25,22.606601717798213,5.322553886092406,9.781296266755414,3.0789012756950154,3.176878824913746,0.949166530209818,0.8640776699029126,2.188413094190245,1.1844242709779986,0.10164928595924108,0.18819190633354976,0.041313939288934926,0.050673841383903205,0.25054691701530013,0.3692181716268216,0.054673386171431436,0.011260535596193263,0.32487332011456266,0.34086803260630094,0.3164573694646398,0.05890395875149082,0.055897636601867945,0.0530431711744756,0.17088676938446906,False,5.58324050046124,small_high,moderate,small,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
51,699.9439461883408,175.80044843049328,223.0,55.75,39.04163056034262,8.42514715711158,13.301653180283143,7.05088220028619,1.8865232466574522,0.8479503674312663,0.7216828478964401,1.8384796709361182,1.604736539374382,0.5116580221696101,0.6006755309687591,0.4256113259325521,0.029273606552609105,0.08292840235094863,0.08298293346524856,1.8758872030381887e-05,0.001487504974904908,0.4995163984876462,0.5034379671150971,0.4799085553503913,0.00512158152972257,0.00512158152972259,0.00512158152972257,0.010361540754752832,False,13.962020366067367,large_low,moderate,large,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
52,627.1386554621848,182.7731092436975,119.0,29.75,27.056349186104043,6.154581744998688,8.310261718886153,5.794219533823394,1.4342331474283154,0.7168409665219596,0.7083333333333334,2.0427651257028185,2.193954806006174,0.5630986085494729,0.8070874488616799,0.2205573948521028,0.10441747169845605,0.10036741411701124,0.13585209003215434,0.02422743984168605,0.003373694592168445,0.5502389190970506,0.5593672763222937,0.5371889932443566,0.019095280521200856,0.019209875289885877,0.019157681060074486,0.03489373618937379,False,8.569398612209623,medium_medium,moderate,medium,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
53,635.2475083056478,183.74086378737542,301.0,75.25,52.73401871576773,9.788323438736636,15.87496115570918,7.911729843911375,2.006509507895554,0.8669598988682805,0.6967592592592593,1.3601744781538034,1.5207270520831486,0.5542507897853592,0.9083084136852697,0.3410654666706598,0.10030440539514056,0.10962077266420572,0.13585209003215434,0.02523714901914618,0.0014567544540093785,0.5449156406748746,0.554452478665885,0.5305973552211581,0.02032478465099542,0.019846499757799018,0.020956166983282634,0.03750229826708824,False,20.773766904730206,large_medium,stressed,large,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
54,137.47727272727272,233.53787878787878,66.0,16.5,15.192388155425117,4.583497844237541,5.037067434031333,4.326423752047936,1.164256606081873,0.5121145176787006,0.9166666666666666,3.5933680660820175,3.312062504495079,0.040772037754332476,0.08649513906511187,0.007230890078711255,0.019124297348896282,0.20187717140158642,0.278663133838899,0.03428368516009495,0.012234980084944632,0.296078431372549,0.30089126559714796,0.26684491978609626,0.03080480034056753,0.030372853046065497,0.03190598058029186,0.10775880861627084,False,3.4438837641459132,small_high,healthy,small,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
55,483.7435344827586,234.38793103448276,232.0,58.0,39.50609665440987,8.593479713983122,12.29473850373003,8.563144294135604,1.4357738327672438,0.7175679295998811,0.7581699346405228,1.8679687438999604,1.95415726315862,0.2249699389495759,0.6000037298795575,0.027112791854138757,0.15215663182015848,0.23216530616711575,0.3429453397921089,0.07320781908603044,0.004002850106329582,0.4501521298174442,0.45990534144692363,0.4281609195402299,0.13281894045032772,0.1293201329116188,0.12214263832210358,0.2871591918961766,False,15.832331218418666,large_high,moderate,large,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
56,489.46363636363634,240.78181818181818,110.0,27.5,20.31370849898476,5.917270272703197,7.139233382691444,5.026601098982347,1.4202904193326196,0.7101193198706204,0.8870967741935484,3.349840408512133,2.747891907541893,0.28300036660614475,0.6008878226563595,0.03457525321838325,0.1264599469410778,0.214698462371346,0.31467332462553244,0.049608802987116646,0.007807216813503491,0.506060606060606,0.5112299465240642,0.47725490196078435,0.1100270032896739,0.11010745832058955,0.1101300859863574,0.22097992844056144,False,8.63427417861258,medium_high,healthy,medium,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
57,494.2611111111111,245.83333333333334,90.0,22.5,19.02081528017131,5.352372348458314,7.048544071240517,4.271929833280449,1.6499671919535916,0.7954092873670249,0.9090909090909091,3.126037025121086,2.3065017530010463,0.3541044590094738,0.5681016450539026,0.24774395702328747,0.08402792199103773,0.20625848588900358,0.2995999511967551,0.044464087194790815,0.009167043817289049,0.5637908496732027,0.5685838779956427,0.5352069716775599,0.033881435071889315,0.03376242819067893,0.03461080376544333,0.06131913480946057,False,7.401478584786257,small_high,healthy,small,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
58,129.55421686746988,248.52409638554218,83.0,20.75,18.192388155425117,5.140011726956917,7.313778911949216,3.8268900479675665,1.9111547027157236,0.8521829868631069,0.9120879120879121,3.1514362711184316,1.9756251909721645,0.056839079861236486,0.14503146326639874,0.0037030075150185026,0.03668319260251423,0.18658037565526456,0.2520811360751127,0.03482754342027086,0.008991825332783834,0.30763052208835345,0.3332860855185448,0.3215686274509804,0.07327043900661671,0.06926200903701155,0.06746097860729533,0.21817833562745068,False,4.029472805087204,small_high,healthy,small,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
59,121.05454545454545,257.9727272727273,55.0,13.75,12.949747468305834,4.1841419359420025,5.165648476245393,3.487930990820079,1.481006502089897,0.737619619168091,0.9649122807017544,4.121449233957508,2.6243581898858515,0.05212266686072534,0.1855823606957588,0.007894123531374513,0.03936949558455272,0.23127927827139158,0.297133684779276,0.035239935703157886,0.016820311147010297,0.3135828877005348,0.337397504456328,0.3140106951871658,0.07451529630329566,0.07354840353231032,0.07295633425182976,0.22903842013272396,False,3.4471432724942335,small_high,healthy,small,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
60,513.4080459770115,259.39080459770116,87.0,21.75,20.606601717798213,5.262410103554244,8.343812581325423,3.8696595439352275,2.1562136117122677,0.8859525242131246,0.7981651376146789,2.574639111030348,1.5911103120821393,0.2957912771538195,0.6815909771562343,0.05684991332128252,0.1608888682084352,0.19693075832487442,0.2475048165793099,0.030487758203296557,0.009054287739074686,0.4850123957629029,0.4974532341672301,0.47324768988054994,0.12358037127530709,0.12048346801165634,0.11841757185459295,0.24900604137406498,False,6.197170558016698,small_high,healthy,small,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
61,107.10714285714286,261.47527472527474,182.0,45.5,27.899494936611667,7.611333607551958,10.722781415128662,5.679531253122144,1.887969435723089,0.8482040578298294,0.9191919191919192,2.9382488127978044,2.0154248112844035,0.07401731006539497,0.14196546309787975,0.008785446387883545,0.03815802678306506,0.2168326639653295,0.24889686006467357,0.02784016677111137,0.004765553054183066,0.3655031243266537,0.3805860805860806,0.35311355311355314,0.05783225533697536,0.06080589516512168,0.06170056033120715,0.16406318990421545,False,10.242508559063106,medium_high,healthy,medium,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
62,98.2936507936508,261.96031746031747,63.0,15.75,16.192388155425117,4.478115991081385,5.760362985710014,3.913833452836945,1.4717956333922717,0.7337290747412079,0.863013698630137,3.01945527809575,2.4174136270901787,0.05200455899024829,0.11868440145089983,0.004958909952193408,0.037002140960061054,0.1895800631684486,0.2236316992548391,0.026654398619385882,0.012036829407520547,0.3262994086523498,0.34248366013071896,0.3200746965452848,0.06387925610110552,0.06617234946995487,0.06696962914182009,0.19924122722286444,False,3.0411387040187754,small_high,healthy,small,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
63,89.84615384615384,270.0615384615385,65.0,16.25,15.899494936611665,4.54864184146723,5.14766502839599,4.369556504425791,1.1780749426588435,0.5286459351764587,0.8783783783783784,3.2311458589203115,3.1232224536840225,0.05471294092362317,0.11124915661838294,0.005466531036820413,0.03470680263586714,0.2128603417578385,0.28842357488781173,0.03467649241909345,0.013099097954328523,0.3315233785822021,0.34877828054298643,0.3231372549019608,0.057954677019625776,0.058627635297165026,0.05640602979786073,0.1723954888498286,False,3.5565478505108428,small_high,healthy,small,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
64,727.4359375,272.1921875,320.0,80.0,62.097979746446654,10.092530088080641,20.055799818215505,9.226768287253503,2.1736537857921476,0.8878904891695754,0.5423728813559322,1.04280930952597,1.012931611102126,0.5162464790900665,0.6632571335710528,0.38913870295418257,0.03806237920895865,0.08285926297455963,0.08285927923974046,9.106752929855306e-10,0.0010357407871819954,0.5514460784313726,0.5553676470588236,0.5318382352941177,0.007841566938387487,0.007841566938387487,0.007841566938387487,0.014356130147308856,False,18.80594204784709,large_low,stressed,large,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
65,461.914,291.956,250.0,62.5,46.2842712474619,8.920620580763856,15.63136930798075,6.81930946339272,2.2922217259522757,0.8998216392441233,0.6702412868632708,1.4665031916924294,1.3027349947263716,0.6163421797395122,0.9034814953365146,0.27460216891149103,0.1278188064415163,0.10736158053201114,0.11247835591403249,0.00223613485860877,0.0017177852885121782,0.6845960784313726,0.6885176470588236,0.6649882352941177,0.04274704366861838,0.04274704366861838,0.04274704366861838,0.06292184271119815,False,18.63706378395094,large_medium,stressed,large,medium,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
66,449.0,296.5711382113821,246.0,61.5,47.87005768508881,8.848967849484623,17.038047837191655,6.555421349662078,2.599077454887006,0.9230200280568481,0.670299727520436,1.3490159031795492,1.0789605334272079,0.5781050206738252,0.8367354000861128,0.24414911554545257,0.11627594554376977,0.1006630296986178,0.10611592348732724,0.002453251754336404,0.0016367972308718342,0.682528295871194,0.686449864498645,0.6629204527339391,0.030649352311519367,0.030649352311519367,0.030649352311519367,0.04525228588748582,False,17.02304839904892,large_medium,stressed,large,medium,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
67,454.8440366972477,300.7201834862385,109.0,27.25,23.727922061357855,5.890312181373172,7.769718318362698,5.101590454960213,1.5229992268015746,0.754239719383194,0.8074074074074075,2.432859045688261,2.298931695884793,0.5559877480826529,0.8014494816661387,0.28922136868075743,0.11102560244652693,0.10071870860768091,0.10288798155698207,0.0010428151492262103,0.003696099398447006,0.6733225400251844,0.6772441086526354,0.6537146968879295,0.02883957215949592,0.02883957215949592,0.02883957215949592,0.04316695192014876,False,8.039595420569388,medium_medium,moderate,medium,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
68,730.1475409836065,322.71311475409834,61.0,15.25,13.778174593052022,4.406461512053774,5.278537056683154,3.7170102310527153,1.420102912976968,0.710027133356646,0.9384615384615385,4.037907180879537,2.7874867014278575,0.564216007766502,0.6592699540065702,0.4697839854874205,0.048269685755914345,0.08342153932866583,0.08378020957383292,0.00019206247984310438,0.005470264874010874,0.5868852459016394,0.5908068145290903,0.5672774027643844,0.006843578724356809,0.006843578724356809,0.006843578724356809,0.011765670750179069,False,4.873699099984778,small_low,healthy,small,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
69,434.0208333333333,329.49305555555554,72.0,18.0,16.899494936611667,4.787307364817192,6.391710053281858,3.774842732684901,1.6932387667275557,0.806976050622891,0.8674698795180723,3.168071026986987,2.2439257551389287,0.5722506177655516,0.9336319612134728,0.3108137533397144,0.11771967929106557,0.14699383528599846,0.1484112598334986,0.0007558626039063278,0.00816632418255547,0.6883986928104575,0.7001633986928104,0.6727124183006535,0.05150533115206646,0.05150533115206646,0.05150533115206646,0.07496138564819184,False,6.5080236932907605,small_high,healthy,small,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
70,439.18918918918916,328.6283783783784,74.0,18.5,19.435028842544405,4.853342309955121,8.081473438063025,3.3954507547746093,2.3800885425002947,0.9074535416096016,0.8222222222222222,2.4619045149091794,1.442649198085098,0.5945590459875053,0.8121684644516057,0.3521355845192096,0.09985752900503328,0.132590850981291,0.15080478407246456,0.027429853008332446,0.00716707302601573,0.6871754107048225,0.6968203497615263,0.6704292527821939,0.031230117174780178,0.02946595026814381,0.030310858933489566,0.044298003475196,False,6.251955832263165,small_medium,healthy,small,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
